"stationid","latitude","longitude","elevation","name","country"
"70362625323","59.2433","-135.5094",5,"HAINES AIRPORT","UNITED STATES"
"70367025322","58.4111","-135.7089",12,"GUSTAVUS","UNITED STATES"
"70371025333","57.0481","-135.3647",4,"SITKA AIRPORT","UNITED STATES"
"70381025309","58.3566","-134.564",5,"JUNEAU AIRPORT","UNITED STATES"
"70386025329","56.8055","-132.9372",33,"PETERSBURG 1","UNITED STATES"
"70395025325","55.35956","-131.72074",24,"KETCHIKAN AIRPORT","UNITED STATES"
"70398025308","55.0389","-131.5787",33,"ANNETTE AIRPORT","UNITED STATES"
"70454025704","51.88333","-176.65",5,"ADAK AIRPORT","UNITED STATES"
"71032099999","49.4666666","-120.5",700,"PRINCETON CS BC","CANADA"
"71043099999","65.28132","-126.79857",72,"NORMAN WELLS","CANADA"
"71044099999","67.5666666","-139.8333333",251,"OLD CROW YT","CANADA"
"71045099999","60.1666666","-132.7333333",705,"TESLIN AUT YT","CANADA"
"71050099999","52.1","-124.1333333",910,"PUNTZI MOUNTAIN AUT BC","CANADA"
"71051099999","49.3666666","-110.6833333",927,"MANYBERRIES AGCM","CANADA"
"71056399999","55.733","-120.183",671,"DAWSON CREEK","CANADA"
"71060099999","52.4666666","-116.0666666",1362,"NORDEGG CS ALTA","CANADA"
"71062099999","53.15","-115.1166666",903,"VIOLET GROVE CS ALTA","CANADA"
"71066099999","58.621389","-117.164722",338,"HIGH LEVEL","CANADA"
"71068099999","56.226944","-117.447222",571,"PEACE RIVER","CANADA"
"71072099999","48.3666666","-89.3166666",199,"THUNDER BAY","CANADA"
"71075099999","58.1833333","-103.7",492,"COLLINS BAY SASK","CANADA"
"71076099999","59.5666666","-108.4833333",318,"URANIUM CITY AUT","CANADA"
"71077099999","55.8333333","-108.4333333",440,"BUFFALO NARROWS AUT SASK","CANADA"
"71078099999","56.863888","-101.07611",357,"LYNN LAKE","CANADA"
"71079099999","55.801111","-97.864166",222,"THOMPSON","CANADA"
"71083099999","62.81139","-92.115833",29,"RANKIN INLET","CANADA"
"71087099999","61.3166666","-117.6",162,"FORT PROVIDENCE NWT","CANADA"
"71090099999","70.486111","-68.516667",27,"CLYDE RIVER","CANADA"
"71091099999","68.88","-75.13",162,"LONGSTAFF BLUFF","CANADA"
"71092099999","68.65","-71.17",518,"DEWAR LAKES","CANADA"
"71093099999","68.4666667","-66.783333",390,"CAPE HOOPER","CANADA"
"71094099999","66.65","-61.3833333",725,"CAPE DYER","CANADA"
"71095099999","72.683334","-77.966667",55,"POND INLET","CANADA"
"71096099999","67.53","-63.78",584,"BROUGHTON ISLAND","CANADA"
"71101099999","53.25","-131.8",6,"SANDSPIT AWOS BC","CANADA"
"71104099999","52.183056","-122.054167",940,"WILLIAMS LAKE","CANADA"
"71108099999","49.025278","-122.363333",59,"ABBOTSFORD","CANADA"
"71109099999","50.680556","-127.366667",22,"PORT HARDY","CANADA"
"71110099999","46.9166666","-55.3833333",49,"ST LAWRENCE","CANADA"
"71113099999","49.25","-121.7666666",19,"AGASSIZ CS","CANADA"
"71114099999","49.3666666","-121.4833333",39,"HOPE AUT BC","CANADA"
"71115099999","50.2166666","-119.1833333",482,"VERNON AUTO","CANADA"
"71116099999","49.1166666","-110.4666666",935,"ONEFOUR CDA ALTA","CANADA"
"71120099999","54.404999","-110.279444",541,"COLD LAKE","CANADA"
"71121099999","53.6666667","-113.4666667",688,"EDMONTON NAMAO MIL","CANADA"
"71122099999","51.2","-115.55",1397,"BANFF CS","CANADA"
"71123099999","53.309723","-113.579722",723,"EDMONTON INTERNATIONAL","CANADA"
"71125099999","54.125278","-108.522778",480,"MEADOW LAKE A","CANADA"
"71129099999","51.5175","-109.180833",694,"KINDERSLEY","CANADA"
"71130099999","53.3333333","-104",374,"NIPAWIN AIRPORT","CANADA"
"71131099999","49.4333333","-108.9833333",1080,"EASTEND CYPRESS AUT SASK","CANADA"
"71132099999","59.25","-105.8333333",250,"STONY RAPIDS AIRPORT","CANADA"
"71133099999","53.3666666","-107.55",584,"SPIRITWOOD WEST SASK","CANADA"
"71135099999","49.1666666","-105.9833333",917,"ROCKGLEN AUT SASK","CANADA"
"71137099999","49.0666666","-107.5833333",796,"VAL MARIE SOUTHEAST","CANADA"
"71139099999","49.65","-109.5166666",1271,"CYPRESS HILLS PARK SASK","CANADA"
"71140099999","49.9166666","-99.95",409,"BRANDON MUNICIPAL","CANADA"
"71141099999","70.6333333","-100.2666666",20,"GATESHEAD ISLAND","CANADA"
"71145099999","53.85","-94.65",236,"ISLAND LAKE AIRPORT","CANADA"
"71147099999","49.5","-98.0333333",268,"CARMAN U OF M CS MAN","CANADA"
"71148099999","49.1833333","-98.9",471,"PILOT MOUND AUT","CANADA"
"71150099999","50.45","-100.6",561,"SHOAL LAKE CS MAN","CANADA"
"71153099999","49.2","-113.2833333",1136,"CARDSTON ALTA","CANADA"
"71154099999","49.1333333","-113.8166666",1289,"WATERTON PARK GATE","CANADA"
"71170099999","49.9","-99.35",384,"CARBERRY CS","CANADA"
"71185099999","50.2333333","-57.5833333",19,"DANIELS HARBOUR NFLD","CANADA"
"71188099999","48.775278","-64.478611",33,"GASPE","CANADA"
"71193099999","48.55","-81.3833333",294,"TIMMINS CLIMATE","CANADA"
"71196099999","45.8666666","-77.25",162,"PEMBROKE CLIMATE","CANADA"
"71197099999","47.5666666","-59.15",40,"PORT AUX BASQUES","CANADA"
"71200099999","48.4","-123.3166666",70,"VICTORIA GONZALES CS BC","CANADA"
"71201099999","49.2833333","-123.1166666",3,"VANCOUVER HARBOUR CS BC","CANADA"
"71203099999","49.956112","-119.377778",429,"KELOWNA","CANADA"
"71207099999","49.7833333","-123.1666666",52,"SQUAMISH BC","CANADA"
"71211099999","49.483","-123.3",5,"HOWE SOUND PAM ROC","CANADA"
"71215099999","49.0333333","-119.4333333",283,"OSOYOOS CS BC","CANADA"
"71216099999","50.2666666","-117.8166666",512,"NAKUSP CS BC","CANADA"
"71218099999","50.7","-119.2833333",351,"SALMON ARM CS BC","CANADA"
"71222099999","58.4333333","-130.0333333",802,"DEASE LAKE AUT","CANADA"
"71230099999","55.2","-119.4",745,"BEAVERLODGE RCS ALTA","CANADA"
"71231099999","49.7333333","-111.45",817,"BOW ISLAND","CANADA"
"71232099999","51.0833333","-115.0666666",1298,"BOW VALLEY ALTA","CANADA"
"71234099999","50","-113.6333333",1009,"CLARESHOLM","CANADA"
"71235099999","51.0666666","-114.2166666",1235,"COP UPPER ALTA","CANADA"
"71236099999","49.6166666","-114.4833333",1303,"CROWSNEST ALTA","CANADA"
"71238099999","53.6833333","-112.8666666",714,"ELK ISLAND NAT PARK ALTA","CANADA"
"71240099999","51.6666666","-110.2",707,"ESTHER 1 ALTA","CANADA"
"71242099999","52.45","-113.75",860,"LACOMBE CDA 2 ALTA","CANADA"
"71243099999","49.7","-112.7666666",910,"LETHBRIDGE CDA","CANADA"
"71244099999","49.1333333","-112.05",1050,"MILK RIVER ALTA","CANADA"
"71246099999","56.5333333","-115.2666666",546,"RED EARTH ALTA","CANADA"
"71248099999","51.7666666","-114.6833333",1114,"SUNDRE A ALTA","CANADA"
"71249099999","51.7675","-113.205555",857,"THREE HILLS","CANADA"
"71251099999","50.05","-112.1333333",779,"VAUXHALL CDA CS ALTA","CANADA"
"71254099999","53.0333333","-112.8166666",739,"CAMROSE ALTA","CANADA"
"71255099999","57.0333333","-111.55",310,"MILDRED LAKE ALTA","CANADA"
"71260099999","46.485001","-84.509445",192,"SAULT STE MARIE","CANADA"
"71261099999","43.7666666","-81.7166666",214,"GODERICH ONT","CANADA"
"71263099999","43.173611","-79.935",238,"HAMILTON","CANADA"
"71265099999","43.6166666","-79.3833333",76,"TORONTO CITY CENTRE","CANADA"
"71270099999","44.5","-80.2166666",180,"COLLINGWOOD ONT","CANADA"
"71282099999","44.5333333","-79.2166666",221,"LAGOON CITY ONT","CANADA"
"71319099999","47.2833333","-70.6333333",723,"CHARLEVOIX MRX","CANADA"
"71323099999","46.2","-70.7833333",229,"BEAUCEVILLE QUE","CANADA"
"71368099999","43.460833","-80.378611",321,"WATERLOO","CANADA"
"71371099999","45.5166666","-73.4166666",27,"MONTREAL ST HUBERT","CANADA"
"71372099999","45.2833333","-73.3333333",44,"L ACADIE QUE","CANADA"
"71373099999","45.05","-72.85",152,"FRELIGHSBURG QUE","CANADA"
"71375099999","50.2166666","-64.2",9,"ILE AUX PERROQUETS QUE","CANADA"
"71376099999","46.0666666","-74.55",239,"ST JOVITE QUE","CANADA"
"71377099999","45.4166666","-73.9166666",39,"STE ANNE DE BELLEVUE 1 QUE","CANADA"
"71378099999","47.4","-72.7833333",169,"LA TUQUE QUE","CANADA"
"71379099999","48.8333333","-72.5333333",137,"NORMANDIN QUE","CANADA"
"71381099999","48.5833333","-71.7",113,"MISTOOK QUE","CANADA"
"71382099999","47.55","-71.2166666",791,"PARC DES LAURENTIDES QUE","CANADA"
"71383099999","50.7166666","-71",498,"BONNARD 1 QUE","CANADA"
"71384099999","47.0666666","-70.7666666",6,"CAP TOURMENTE QUE","CANADA"
"71392099999","46.7802778","-71.2833333",91,"STE FOY U. LAVAL QUE","CANADA"
"71395099999","44.880833","-63.50861",145,"HALIFAX INTERNATIONAL","CANADA"
"71397099999","44.984444","-64.916944",28,"GREENWOOD","CANADA"
"71398099999","51.2833333","-80.6",9,"MOOSONEE","CANADA"
"71400099999","48.9666666","-56.0666666",103,"BADGER AUT NFLD","CANADA"
"71402099999","49.6833333","-54.8",92,"TWILLINGATE AUT NFLD","CANADA"
"71403099999","44.8166666","-62.3333333",16,"BEAVER ISLAND AUT NS","CANADA"
"71406099999","51.0166666","-57.1",6,"FEROLLE POINT AUT NFLD","CANADA"
"71408099999","47.3666666","-55.7833333",60,"SAGONA ISLAND NFLD","CANADA"
"71410099999","53.9666667","-97.8333333",223,"NORWAY HOUSE AIRPORT","CANADA"
"71411099999","43.9833333","-64.6666666",10,"WESTERN HEAD NS","CANADA"
"71412099999","46.45","-61.9833333",8,"EAST POINT AUT PEI","CANADA"
"71415099999","45.7666666","-62.6833333",2,"CARIBOU POINT AUT NS","CANADA"
"71417099999","50.72","-56.12",30,"ENGLEE AUT","CANADA"
"71418099999","47.2166666","-60.1333333",27,"ST PAUL ISLAND AUT NS","CANADA"
"71419099999","45.35","-60.9833333",8,"HART ISLAND AUT NS","CANADA"
"71421099999","51.8666666","-63.2833333",589,"LAC EON QUE","CANADA"
"71423099999","49.0833333","-61.7",7,"HEATH POINT QUE","CANADA"
"71425099999","49.25","-65.3166666",29,"CAP MADELEINE QUE","CANADA"
"71426099999","48.0666666","-69.55",6,"ILE ROUGE QUE","CANADA"
"71427099999","49.3166666","-67.3811111",6,"POINTE DES MONTS QUE","CANADA"
"71428099999","49.1","-66.65",5,"CAP CHAT QUE","CANADA"
"71429099999","48.4166666","-64.3166666",15,"CAP D ESPOIR QUE","CANADA"
"71430099999","43.8333333","-77.15",79,"POINT PETRE AUT ONT","CANADA"
"71431099999","43.95","-78.1666666",78,"COBOURG AUT ONT","CANADA"
"71432099999","43.25","-79.2166666",79,"PORT WELLER AUT ONT","CANADA"
"71433099999","47.3333333","-85.8333333",187,"CARIBOU ISLAND AUT ONT","CANADA"
"71434099999","54.9833333","-85.4333333",53,"PEAWANUCK AUT","CANADA"
"71435099999","49.0333333","-90.4666666",489,"UPSALA AUT ONT","CANADA"
"71436099999","44.23","-78.363333",191,"PETERBOROUGH","CANADA"
"71437099999","43.3","-79.8",77,"BURLINGTON PIERS AUT ONT","CANADA"
"71438099999","45.0333333","-80.3666666",191,"WESTERN ISLAND AUT ONT","CANADA"
"71439099999","45.3333333","-81.7333333",181,"COVE ISLAND AUT ONT","CANADA"
"71440099999","51.2333333","-112.9833333",901,"STANDARD AGCM","CANADA"
"71441099999","49.0166666","-97.55",253,"GRETNA AUT MAN","CANADA"
"71442099999","51.0833333","-97.55",253,"FISHER BRANCH AUT MAN","CANADA"
"71443099999","52.1166666","-101.2333333",335,"SWAN RIVER AUT MAN","CANADA"
"71444099999","50.65","-99.9333333",627,"WASAGAMING MAN","CANADA"
"71445099999","52.8166666","-97.6",223,"GEORGE ISLAND AUT MAN","CANADA"
"71446099999","50.2666666","-107.7333333",825,"SWIFT CURRENT CDA SASK","CANADA"
"71447099999","49.2833333","-100.9833333",446,"MELITA MAN","CANADA"
"71448099999","50.1666666","-96.05",268,"PINAWA MAN","CANADA"
"71450099999","51.1333333","-106.5833333",595,"ELBOW CS SASK","CANADA"
"71451099999","56.3333333","-103.2833333",344,"SOUTHEND SASK","CANADA"
"71452099999","49.7","-103.8",589,"WEYBURN SASK","CANADA"
"71453099999","49.9","-109.4666666",767,"MAPLE CREEK SASK","CANADA"
"71454099999","53.9166666","-106.0666666",569,"WASKESIU LAKE SASK","CANADA"
"71455099999","50.95","-107.15",665,"LUCKY LAKE SASK","CANADA"
"71456099999","52.8166666","-104.6",490,"MELFORT SASK","CANADA"
"71457099999","50.55","-111.85",747,"BROOKS ALTA","CANADA"
"71458099999","53.5166666","-112.1",639,"VEGREVILLE ALTA","CANADA"
"71459099999","50.9","-109.5",676,"LEADER AIRPORT SASK","CANADA"
"71460099999","45.9666666","-81.4833333",196,"KILLARNEY AUT ONT","CANADA"
"71462099999","45.6333333","-82.9666667",183,"GREAT DUCK ISLAND","CANADA"
"71464099999","42.55","-80.05",175,"LONG POINT AUT","CANADA"
"71465099999","42.25","-81.9",178,"ERIEAU AUT ONT","CANADA"
"71472099999","53.3","-132.7666666",14,"KINDAKUN ROCKS AUT BC","CANADA"
"71473099999","48.7833333","-123.0333333",24,"SATURNA ISLAND CS","CANADA"
"71475099999","49.3166666","-124.9166666",76,"PORT ALBERNI AUT BC","CANADA"
"71476099999","54.5666666","-130.6833333",8,"GREY ISLET AUT","CANADA"
"71477099999","54.15","-131.65",7,"ROSE SPIT AUT BC","CANADA"
"71478099999","50.8166666","-128.9",111,"SARTINE ISLAND AUT","CANADA"
"71479099999","50.1","-127.9333333",99,"SOLANDER ISLAND AUT BC","CANADA"
"71481099999","53.5730556","-115.123611",819,"EVANSBURG2 AGCM AB","CANADA"
"71482099999","52.1833333","-127.4666666",31,"CATHEDRAL POINT AUT BC","CANADA"
"71483099999","54.4","-114.7666666",676,"FORT ASSINIBOINE AGCM","CANADA"
"71484099999","53.5","-130.6333333",15,"BONILLA ISLAND AUT BC","CANADA"
"71485099999","50.9333333","-127.65",1605,"HERBERT ISLAND","CANADA"
"71486099999","52.9333333","-118.0333333",1020,"JASPER WARDEN ALTA","CANADA"
"71487099999","49.7333333","-105.9333333",726,"ASSINIBOIA AIRPORT SASK","CANADA"
"71488099999","57.25","-105.6",514,"KEY LAKE A","CANADA"
"71490099999","65.0833333","-102.4166666",244,"ROBERTSON LAKE AUT NU","CANADA"
"71496099999","52.1666666","-106.7166666",504,"SASKATOON RCS","CANADA"
"71501099999","69.5666666","-138.9166666",1,"HERSCHEL ISLAND YT","CANADA"
"71502099999","69.6166666","-135.4333333",17,"PELLY ISLAND NWT","CANADA"
"71505099999","60.7666666","-137.5833333",595,"HAINES JUNCTION","CANADA"
"71510099999","51.5666666","-107.9166666",586,"ROSETOWN EAST SASK","CANADA"
"71511099999","51.6666666","-105.4",526,"WATROUS EAST SASK","CANADA"
"71512099999","50.2713888","-64.2263888",11,"LONGUE POINTE DE MINGAN QUE","CANADA"
"71514099999","50.4333333","-104.6666666",577,"REGINA RCS SASK","CANADA"
"71516099999","49.05","-105.4833333",756,"CORONACH SPC SASK","CANADA"
"71523099999","49.2666666","-73.35",304,"CHAMOUCHOUANE QUE","CANADA"
"71524099999","45.8","-73.4333333",21,"L ASSOMPTION QUE","CANADA"
"71527099999","49.831667","-92.744167",413,"DRYDEN REGIONAL","CANADA"
"71538099999","42.275556","-82.955556",190,"WINDSOR","CANADA"
"71551099999","51.4833333","-107.05",541,"OUTLOOK PFRA SASK","CANADA"
"71552099999","50.7","-96.5666666",220,"VICTORIA BEACH AUT MAN","CANADA"
"71599099999","44.4166666","-65.2",165,"KEJIMKUJIK 1 NS","CANADA"
"71600099999","43.9166666","-60",5,"SABLE ISLAND NS","CANADA"
"71603099999","43.826944","-66.088056",43,"YARMOUTH","CANADA"
"71607099999","45.2166666","-67.25",26,"ST.STEPHEN AUT","CANADA"
"71609099999","45.3166666","-65.8833333",109,"SAINT JOHN","CANADA"
"71610099999","45.438611","-71.691389",241,"SHERBROOKE","CANADA"
"71611099999","45.3666666","-71.8166666",181,"LENOXVILLE QUE","CANADA"
"71612099999","45.5","-73.5666666",73,"MCTAVISH QUE","CANADA"
"71614099999","45.1666666","-73.6666666",53,"STE CLOTHILDE QUE","CANADA"
"71616099999","46.3","-72.05",97,"LEMIEUX QUE","CANADA"
"71617099999","48.4166666","-71.1333333",128,"JONQUIERE QUE","CANADA"
"71618099999","58.73906","-94.06637",29,"CHURCHILL","CANADA"
"71619099999","48.0119444","-65.3316666",46,"NEW CARLISLE 1 QUE","CANADA"
"71621099999","44.1166666","-77.5333333",86,"TRENTON","CANADA"
"71624099999","43.677223","-79.630556",173,"LESTER B PEARSON INTERNATIONAL","CANADA"
"71625099999","45.952221","-77.319168",130,"PETAWAWA","CANADA"
"71627094792","45.46667","-73.75",30,"MONTREAL DORVAL INTERNATIONAL AIRPORT","CANADA"
"71628099999","45.3225","-75.669167",114,"OTTAWA MACDONALD CARTIER INTERNATIONAL","CANADA"
"71629099999","72.0166666","-94.2",10,"FORT ROSS","CANADA"
"71631099999","43.9833333","-80.75",415,"MOUNT FOREST AUT ONT","CANADA"
"71632099999","56.85","-101.0666666",354,"LYNN LAKE RCS","CANADA"
"71633099999","44.75","-81.1",222,"WIARTON A","CANADA"
"71675099999","53.8333333","-89.8666667",224,"BIG TROUT LAKE","CANADA"
"71700099999","45.8666666","-66.5333333",21,"FREDERICTON","CANADA"
"71702099999","46.4333333","-63.8333333",12,"SUMMERSIDE","CANADA"
"71705099999","46.112221","-64.678611",71,"GREATER MONCTON INTERNATIONAL","CANADA"
"71706099999","46.2833333","-63.1333333",49,"CHARLOTTETOWN","CANADA"
"71707099999","46.1666666","-60.05",62,"SYDNEY A","CANADA"
"71709099999","47.4166666","-61.7833333",11,"ILES DE LA MADELEINE A","CANADA"
"71710099999","47.4166666","-61.7666666",8,"ILES DE LA MADELEINE QUE","CANADA"
"71712099999","45.1166666","-74.2833333",49,"ST ANICET 1 QUE","CANADA"
"71713099999","47.35","-70.0166666",31,"LA POCATIERE QUE","CANADA"
"71714099999","46.7833333","-71.3833333",74,"QUEBEC JEAN LESAGE INTERNATIONAL QUE","CANADA"
"71715099999","47.8","-69.5333333",147,"RIVIERE DU LOUP QUE","CANADA"
"71718099999","48.6","-68.2166666",52,"MONT JOLI A","CANADA"
"71719099999","48.0166666","-64.5",4,"MISCOU ISLAND AUT","CANADA"
"71720099999","49.8333333","-124.4833333",125,"POWELL RIVER","CANADA"
"71721099999","46.2666666","-76",200,"MANIWAKI AIRPORT","CANADA"
"71723099999","46.2166666","-72.65",8,"NICOLET QUE","CANADA"
"71724099999","46.35","-72.5",6,"TROIS RIVIERES QUE","CANADA"
"71725099999","48.053333","-77.782778",337,"VAL D OR","CANADA"
"71726099999","47.9166666","-74.6166666",445,"PARENT QUE","CANADA"
"71727099999","48.330555","-70.996391",159,"BAGOTVILLE","CANADA"
"71728099999","48.5166666","-72.2666666",179,"ROBERVAL A","CANADA"
"71730099999","46.625","-80.798889",348,"SUDBURY","CANADA"
"71731099999","46.363611","-79.422778",370,"NORTH BAY","CANADA"
"71733099999","46.633333","-80.8",348,"SUDBURY CLIMATE","CANADA"
"71734099999","48.2333333","-79.0333333",318,"ROUYN QUE","CANADA"
"71738099999","47.966667","-84.786667",287,"WAWA","CANADA"
"71748099999","50.6333333","-97.05",230,"GIMLI CLIMATE","CANADA"
"71768099999","49.566667","-119.65",454,"SUMMERLAND CS BC","CANADA"
"71770099999","49.0833333","-116.5",646,"CRESTON CAMPBELL SCIENTIFIC BC","CANADA"
"71774099999","48.5666666","-123.5166666",366,"MALAHAT BC","CANADA"
"71775099999","49.2","-122.6833333",5,"PITT MEADOWS CAMPBELL SCIENTIFIC BC","CANADA"
"71776099999","49.4833333","-117.3",535,"NELSON BC","CANADA"
"71777099999","50.3","-122.7333333",204,"PEMBERTON AIRPORT BC","CANADA"
"71780099999","48.3833333","-123.9166666",22,"SHERINGHAM POINT BC","CANADA"
"71782099999","49.75","-114.8833333",1138,"SPARWOOD CS BC","CANADA"
"71783099999","48.45","-123.3",60,"VICTORIA UNIVERSITY CS","CANADA"
"71784099999","49.35","-123.2",168,"WEST VANCOUVER AUT","CANADA"
"71785099999","49.0166666","-122.7666666",13,"WHITE ROCK CAMPBELL SCIENTIFIC BC","CANADA"
"71799099999","48.646944","-123.425833",19,"VICTORIA INTERNATIONAL","CANADA"
"71800099999","46.65","-53.0666666",27,"CAPE RACE AUT NFLD","CANADA"
"71801099999","47.61861","-52.751945",141,"ST JOHNS INTERNATIONAL","CANADA"
"71803099999","48.936944","-54.568056",151,"GANDER INTERNATIONAL","CANADA"
"71805099999","46.762664","-56.175531",8,"ST PIERRE","ST. PIERRE AND MIQUELON"
"71807099999","47.3","-53.9833333",19,"ARGENTIA AUT","CANADA"
"71808099999","51.45","-57.1833333",37,"BLANC SABLON A","CANADA"
"71809099999","49.2166666","-57.4",22,"DEER LAKE A","CANADA"
"71810099999","49.8333333","-64.2833333",55,"PORT MENIER QUE","CANADA"
"71813099999","50.1833333","-61.8",11,"NATASHQUAN A","CANADA"
"71814099999","50.45","-59.6333333",8,"CHEVERY QUE","CANADA"
"71815099999","48.5333333","-58.55",25,"STEPHENVILLE A","CANADA"
"71816099999","53.3166666","-60.4166666",49,"GOOSE BAY","CANADA"
"71818099999","53.7166666","-57.0333333",14,"CARTWRIGHT","CANADA"
"71819099999","51.4","-56.0666666",33,"ST.ANTHONY","CANADA"
"71821099999","49.75","-77.8",281,"MATAGAMI A","CANADA"
"71822099999","49.771944","-74.528056",387,"CHAPAIS","CANADA"
"71823099999","53.75","-73.6833333",306,"LA GRANDE IV UA","CANADA"
"71825099999","52.921944","-66.864444",551,"WABUSH","CANADA"
"71826099999","66.15","-65.7166666",23,"PANGNIRTUNG NU","CANADA"
"71827099999","53.625278","-77.704167",195,"LA GRANDE RIVIERE","CANADA"
"71828099999","54.8","-66.8",521,"SCHEFFERVILLE A","CANADA"
"71829099999","49.25","-68.1333333",130,"BAIE COMEAU QUE","CANADA"
"71831099999","49.413889","-82.4675",226,"KAPUSKASING","CANADA"
"71832099999","49.7333333","-84.15",264,"NAGAGAMI AUT ONT","CANADA"
"71834099999","49.778332","-86.939445",349,"GERALDTON GREENSTONE REGIONAL","CANADA"
"71841099999","50.2833333","-88.9",323,"ARMSTRONG AUT ONT","CANADA"
"71842099999","50.1166666","-91.9",383,"SIOUX LOOKOUT AIRPORT","CANADA"
"71845099999","51.45","-90.2",386,"PICKLE LAKE A","CANADA"
"71846099999","52.1833333","-87.9333333",253,"LANSDOWNE HOUSE AUT ONT","CANADA"
"71848099999","50.3","-112.866666",955,"TRAVERS AGCM","CANADA"
